STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,vehicle,Vehicles,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2009,,4.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2010,,4.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2011,,4.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2012,,4.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2013,,5.0,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2014,,5.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2015,,5.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2016,,4.8,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2017,,5.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2018,,5.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2019,,5.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2020,,3.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2021,,3.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2022,,4.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,ES,Spain,2023,,5.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2008,,6.5,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2009,,6.3,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2010,,6.5,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2011,,6.6,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2012,,6.7,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2013,,6.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2014,,6.6,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,,6.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2016,,6.5,,be,"break in time series, estimated",,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2017,,6.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2018,,6.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2019,,6.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2020,,5.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2021,,5.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2022,,6.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2023,,7.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2008,,4.9,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2009,,4.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2010,,4.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2011,,4.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2012,,4.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2013,,4.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2014,,4.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2015,,4.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2016,,4.4,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2017,,4.9,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2018,,5.1,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2019,,5.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2020,,3.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2021,,3.9,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2022,,5.9,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FI,Finland,2023,,6.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2008,,8.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2009,,8.2,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2010,,8.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2011,,8.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2012,,8.2,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2013,,8.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2014,,8.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2015,,8.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2016,,8.2,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2017,,8.1,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2018,,7.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2019,,8.1,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2020,,6.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2021,,7.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2022,,8.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,FR,France,2023,,9.1,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2008,,3.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2009,,4.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2010,,3.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2011,,3.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2012,,2.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2013,,2.1,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2014,,2.0,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2015,,2.0,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2016,,1.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2017,,1.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2018,,1.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2019,,1.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2020,,1.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2021,,1.5,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2022,,1.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HR,Croatia,2023,,2.2,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2008,,8.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2009,,9.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2010,,8.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2011,,8.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2012,,8.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2013,,8.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2014,,8.3,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2015,,8.0,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2016,,7.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2017,,7.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2018,,7.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2019,,6.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2020,,5.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2021,,5.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2022,,6.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,HU,Hungary,2023,,8.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2008,,2.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2009,,2.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2010,,2.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2011,,2.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2012,,2.5,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2013,,2.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2014,,2.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2015,,2.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2016,,2.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2017,,2.7,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2018,,2.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2019,,2.9,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2020,,1.4,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2021,,1.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2022,,2.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IE,Ireland,2023,,2.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2008,,5.6,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2009,,5.2,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2010,,5.2,,b,break in time series,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2011,,5.3,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2012,,5.9,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2013,,5.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2014,,5.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2015,,5.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2016,,5.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2017,,5.4,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2018,,5.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2019,,5.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2020,,3.9,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2021,,3.8,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2022,,5.7,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,IT,Italy,2023,,6.1,,e,estimated,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,LT,Lithuania,2008,,0.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,LT,Lithuania,2009,,0.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,LT,Lithuania,2010,,0.6,,,,,
dataflow,ESTAT:TRAN_HV_MS_PSMOD(1.0),"Modal split of air, sea and inland passenger transport",A,Annual,TRN,Trains,PC,Percentage,LT,Lithuania,2011,,0.7,,,,,
